"","electrode","chanNo","theta","radius","radianTheta","x","y","amplitude","Times"
"71","F1",4,-23.493,0.27903,-0.410030201171028,-0.111231689343979,0.255900863979949,1.3326,-44.922
"72","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,-0.3028,-9.7656
"73","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,-0.3093,502.93
"74","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,0.1832,126.95
"75","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,0.5684,496.09
"76","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,0.1759,86.914
"77","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,-0.3791,387.7
"78","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,-1.6495,-42.969
"79","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,0.3053,498.05
"80","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,-0.052,186.52
"81","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,0.1433,82.031
"82","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,0.1644,229.49
"83","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,0.9883,567.38
"84","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,-0.3384,62.5
"85","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,0.5548,399.41
"86","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,-0.0477000000000001,525.39
"87","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,-0.1059,231.45
"88","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,-0.338,485.35
"89","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,-0.2241,-0.97656
"90","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,0.1323,120.12
"91","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,-0.315,67.383
"92","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,-0.4602,401.37
