"","electrode","chanNo","theta","radius","radianTheta","x","y","amplitude","Times"
"2017","P3",21,-140.05,0.34459,-2.444334,-0.2212677,-0.2641644,1.7928,521.48
"2018","P3",21,-140.05,0.34459,-2.444334,-0.2212677,-0.2641644,1.8683,473.63
"2019","P3",21,-140.05,0.34459,-2.444334,-0.2212677,-0.2641644,1.9673,-149.41
"2020","P3",21,-140.05,0.34459,-2.444334,-0.2212677,-0.2641644,1.9489,331.05
"2021","P3",21,-140.05,0.34459,-2.444334,-0.2212677,-0.2641644,1.9115,131.84
"2022","P3",21,-140.05,0.34459,-2.444334,-0.2212677,-0.2641644,2.2356,381.84
"2023","P3",21,-140.05,0.34459,-2.444334,-0.2212677,-0.2641644,2.8956,-106.45
"2024","P3",21,-140.05,0.34459,-2.444334,-0.2212677,-0.2641644,2.4689,224.61
"2025","P3",21,-140.05,0.34459,-2.444334,-0.2212677,-0.2641644,2.4404,-129.88
"2026","P3",21,-140.05,0.34459,-2.444334,-0.2212677,-0.2641644,2.5522,-97.656
"2027","P3",21,-140.05,0.34459,-2.444334,-0.2212677,-0.2641644,2.758,56.641
"2028","P3",21,-140.05,0.34459,-2.444334,-0.2212677,-0.2641644,2.6229,-82.031
"2029","P3",21,-140.05,0.34459,-2.444334,-0.2212677,-0.2641644,1.8718,80.078
"2030","P3",21,-140.05,0.34459,-2.444334,-0.2212677,-0.2641644,2.3644,281.25
"2031","P3",21,-140.05,0.34459,-2.444334,-0.2212677,-0.2641644,1.7666,53.711
"2032","P3",21,-140.05,0.34459,-2.444334,-0.2212677,-0.2641644,2.5644,95.703
"2033","P3",21,-140.05,0.34459,-2.444334,-0.2212677,-0.2641644,2.5396,-142.58
"2034","P3",21,-140.05,0.34459,-2.444334,-0.2212677,-0.2641644,2.1129,301.76
"2035","P3",21,-140.05,0.34459,-2.444334,-0.2212677,-0.2641644,2.1741,-179.69
"2036","P3",21,-140.05,0.34459,-2.444334,-0.2212677,-0.2641644,2.7639,-40.039
